,Probe,mean_group1,mean_group2,delta_beta,coef_group,t_stat,p_value,n_samples,df_resid,FDR
734,cg00030476,0.7819042603662598,0.7981929188825385,-0.016288658516278698,-0.14569351549906012,-1.0034696007431068,0.32099993417016975,49,45,0.9999982446632829
733,cg00030466,0.9568118167023655,0.9548365650340422,0.0019752516683232413,0.06489730986175278,0.5047353455766673,0.6162076068592525,49,45,0.9999982446632829
732,cg00030432,0.46047011620909845,0.4389710252159957,0.021499090993102765,0.11275553723778792,0.5925641031925621,0.556439052352929,49,45,0.9999982446632829
731,cg00030427,0.7813060861034637,0.7798297496388181,0.0014763364646456223,-0.0021787083566633557,-0.01883816945464154,0.9850534845613561,49,45,0.9999982446632829
730,cg00030420,0.79173058907555,0.7871611425493052,0.0045694465262448025,0.03973769355619146,0.2050880611477296,0.8384282139902887,49,45,0.9999982446632829
729,cg00030296,0.37390042437892773,0.3581408074162948,0.01575961696263295,0.08814026253972312,0.5307098613395365,0.5982294259361002,49,45,0.9999982446632829
728,cg00030291,0.1326025941943195,0.1346712616818013,-0.002068667487481801,-0.03231132550551845,-0.3411606309585131,0.7345705244471871,49,45,0.9999982446632829
727,cg00030176,0.1241609824147155,0.11996914867040828,0.004191833744307219,0.053993971516952004,0.6817424373816994,0.49889576276872644,49,45,0.9999982446632829
726,cg00030125,0.8580021944418675,0.8287050222171628,0.029297172224704737,0.3316002130435154,2.8608203093993647,0.006387468443846455,49,45,0.9999982446632829
725,cg00030117,0.5383254725007445,0.6689134714102033,-0.13058799890945882,-0.9294480675965777,-1.0971894975186496,0.2783952138170271,49,45,0.9999982446632829
724,cg00030047,0.2633608235212448,0.2547219241900655,0.008638899331179284,0.05474358097536081,0.2310068545316698,0.8183565927223265,49,45,0.9999982446632829
723,cg00030005,0.7865933457301333,0.785018343951126,0.001575001779007268,0.004843428963746554,0.031463394070669046,0.9750391229519784,49,45,0.9999982446632829
722,cg00029979,0.81901129996973,0.8218742940632537,-0.002862994093523752,-0.0321424541659347,-0.42974141867318966,0.6694346077824489,49,45,0.9999982446632829
721,cg00029973,0.880858766372806,0.8803162818597703,0.0005424845130357348,-0.007491157626727854,-0.08873460696207944,0.9296865683863563,49,45,0.9999982446632829
720,cg00029931,0.3433365029066748,0.28960085072317016,0.05373565218350462,0.2977913994890117,1.2869489295494485,0.20469292388597854,49,45,0.9999982446632829
751,cg00031187,0.8611460545871232,0.8533956956591913,0.007750358927931966,0.08772095806122301,1.2108161746205177,0.2322868955678008,49,45,0.9999982446632829
750,cg00031165,0.2097311704772895,0.21320694208964822,-0.003475771612358708,-0.021681821985009644,-0.1730828824395532,0.8633624719498277,49,45,0.9999982446632829
749,cg00031162,0.7209399943966576,0.7362296180803118,-0.015289623683654274,-0.09727653491839794,-0.6948316325502436,0.49073310843634294,49,45,0.9999982446632829
748,cg00031105,0.7273559558047233,0.7360065477938091,-0.008650591989085799,-0.06696832476306845,-0.7080701518331886,0.4825533557036617,49,45,0.9999982446632829
747,cg00031063,0.8937672811730337,0.8964001981160812,-0.0026329169430474586,-0.04250976798653468,-0.43589593913934943,0.6649962236261866,49,45,0.9999982446632829
746,cg00031013,0.7928293680769942,0.7980246316260439,-0.005195263549049645,-0.05028363775470238,-0.3676707432858214,0.7148424549325819,49,45,0.9999982446632829
745,cg00030909,0.8158996327825595,0.8111787647191935,0.004720868063366024,0.04464037524452225,0.33499814819335655,0.739183103408589,49,45,0.9999982446632829
744,cg00030816,0.12231541765902756,0.12485328027108025,-0.002537862612052688,-0.04798239794540753,-0.583889039789207,0.562210545364694,49,45,0.9999982446632829
743,cg00030807,0.7381562988439256,0.7608137498132096,-0.022657450969283954,-0.15925203165365281,-1.1121805288253044,0.2719670315871609,49,45,0.9999982446632829
742,cg00030774,0.27994034584661076,0.28640688124325986,-0.006466535396649098,-0.04464504849281885,-0.460196173435351,0.6475914436365116,49,45,0.9999982446632829
741,cg00030682,0.8159415142948782,0.8040095109213707,0.011932003373507416,0.11154395401110526,0.9478169941832368,0.3482850005681122,49,45,0.9999982446632829
740,cg00030627,0.8759417039244031,0.868458465767406,0.00748323815699703,0.09269505583188113,1.0695615184919858,0.2905204265780874,49,45,0.9999982446632829
739,cg00030604,0.640780296806615,0.6154685582315066,0.025311738575108378,0.158070789225095,1.066880830567583,0.2917161745854063,49,45,0.9999982446632829
738,cg00030588,0.7072671976664855,0.6778724102473249,0.029394787419160573,0.22280105708742634,1.3385249631857252,0.18744909484122063,49,45,0.9999982446632829
737,cg00030523,0.8120908657962654,0.8129615335591328,-0.000870667762867372,-0.02006400558907673,-0.19094772257667042,0.8494254558883536,49,45,0.9999982446632829
736,cg00030508,0.167920409510345,0.16992063830340184,-0.002000228793056835,-0.004189875574502645,-0.026459590026030315,0.9790077579872495,49,45,0.9999982446632829
767,cg00031779,0.8544811419275875,0.8441816420861066,0.01029949984148093,0.11073165523322696,0.8875335143403592,0.3795109870107695,49,45,0.9999982446632829
766,cg00031759,0.09772999798005005,0.09696740211977875,0.0007625958602713034,0.00588054879453471,0.07758204181298337,0.9385044671129964,49,45,0.9999982446632829
765,cg00031722,0.7941745883479975,0.7955776972347723,-0.001403108886774862,-0.00935346770332934,-0.11294609335782067,0.9105756610764119,49,45,0.9999982446632829
764,cg00031708,0.8625474417853665,0.8709787728689826,-0.008431331083616156,-0.10979428128065878,-1.3220144828956775,0.1928443398607887,49,45,0.9999982446632829
763,cg00031556,0.8489490833578482,0.8600984597538847,-0.011149376396036415,-0.1362471029859899,-1.4238994383459505,0.16137307987419852,49,45,0.9999982446632829
762,cg00031491,0.8530272922471951,0.856568629495284,-0.003541337248088916,-0.0433204290404129,-0.48203044370025894,0.6321205915257017,49,45,0.9999982446632829
761,cg00031476,0.18018399154258274,0.17561861336418388,0.00456537817839886,0.05494123132502601,0.464111356320216,0.644805442975601,49,45,0.9999982446632829
760,cg00031456,0.06223830095317532,0.06208088428882699,0.00015741666434832685,0.013363770177060414,0.20654177718147892,0.8372994354029704,49,45,0.9999982446632829
759,cg00031443,0.18334566392928175,0.17639405862296134,0.006951605306320413,0.06397186575927553,0.6102508710179072,0.5447653707605443,49,45,0.9999982446632829
758,cg00031402,0.7925741177106698,0.7989171609075139,-0.006343043196844089,-0.05637830481488846,-0.5883388064983155,0.5592463970968858,49,45,0.9999982446632829
757,cg00031346,0.5672562437666766,0.5666294903309771,0.0006267534356995119,0.007491450868204624,0.04022517907452692,0.9680915438894965,49,45,0.9999982446632829
756,cg00031340,0.14701091136445427,0.15404669549414288,-0.00703578412968861,-0.08129119876451833,-1.0241318300455733,0.3112471228500503,49,45,0.9999982446632829
755,cg00031303,0.08179031585008151,0.09887893975637252,-0.01708862390629101,-0.13492974392004758,-0.418600540355084,0.6774992881798703,49,45,0.9999982446632829
754,cg00031277,0.8749251603932646,0.8734762150327533,0.0014489453605113223,0.004877769783531645,0.056773582581500184,0.9549769014682198,49,45,0.9999982446632829
753,cg00031256,0.06736982901272377,0.06828531720023509,-0.000915488187511318,-0.013314638351845055,-0.13538149032131272,0.892914037384514,49,45,0.9999982446632829
752,cg00031235,0.8494318283610457,0.8412219808343727,0.008209847526672975,0.12345806369274895,0.5381587019117817,0.5931194837853705,49,45,0.9999982446632829
783,cg00032666,0.7300650860181204,0.723054234150054,0.007010851868066381,0.05937492378882658,0.3006694943448199,0.7650513319519446,49,45,0.9999982446632829
782,cg00032664,0.8648832108950699,0.8604617675686612,0.004421443326408703,0.05175918498450697,0.7297956906590767,0.4692971818934981,49,45,0.9999982446632829
781,cg00032643,0.8496360319055657,0.8612773740656717,-0.011641342160106039,-0.13343583206137336,-1.316191511590637,0.19477503266309826,49,45,0.9999982446632829
780,cg00032610,0.8846511149840275,0.8942111997909693,-0.009560084806941815,-0.1488070856292906,-1.382786748707133,0.17355406044136082,49,45,0.9999982446632829
779,cg00032609,0.4314812624161957,0.4522802524515344,-0.020798990035338694,-0.0757439625656652,-0.21670825948629813,0.8294151876186133,49,45,0.9999982446632829
778,cg00032490,0.8031859793351812,0.8005942473760582,0.0025917319591229893,0.036101711903335276,0.21865418373496998,0.8279080923483269,49,45,0.9999982446632829
777,cg00032366,0.6208169996903126,0.625821131555833,-0.0050041318655204,-0.02404524186109228,-0.16485032376734512,0.8698001000525868,49,45,0.9999982446632829
776,cg00032308,0.8221426015854225,0.827550661528015,-0.005408059942592525,-0.05006616106667844,-0.3436712442222526,0.7326941691918912,49,45,0.9999982446632829
775,cg00032246,0.15452631776088627,0.15267480714499618,0.0018515106158900896,0.018226525847344344,0.1695651379492181,0.8661121280596276,49,45,0.9999982446632829
774,cg00032227,0.05856918663798247,0.05799324021031701,0.0005759464276654594,0.013789676887549725,0.19183511569707098,0.8487343957341695,49,45,0.9999982446632829
773,cg00032205,0.24420573283903674,0.24840849112814298,-0.00420275828910624,-0.04383720650580587,-0.15137488986292214,0.880356584580035,49,45,0.9999982446632829
772,cg00032192,0.8752507660801875,0.8792304489193111,-0.003979682839123644,-0.05396827397008789,-0.7660965000188061,0.44761900664274445,49,45,0.9999982446632829
771,cg00032036,0.10721819527502527,0.10640373461951794,0.0008144606555073319,0.011279125251995096,0.1296655845740294,0.8974088785114174,49,45,0.9999982446632829
770,cg00031973,0.3567135226758913,0.3705369783226387,-0.013823455646747418,-0.07863041689402762,-0.3988994460629805,0.6918539913579625,49,45,0.9999982446632829
769,cg00031967,0.06265034052381825,0.060543744725079465,0.0021065957987387862,0.0596502836961676,0.8683699869537346,0.38979953491709757,49,45,0.9999982446632829
768,cg00031896,0.2217274517242885,0.22752778045358085,-0.005800328729292342,-0.043595347581986285,-0.3322406448483113,0.741250234184127,49,45,0.9999982446632829
799,cg00033220,0.086756046842769,0.08812610724985033,-0.0013700604070813333,-0.02034478919109109,-0.2287728979972079,0.8200819455187253,49,45,0.9999982446632829
798,cg00033213,0.3015561224219512,0.494164239035483,-0.19260811661353183,-1.6344976241072335,-1.5618205568763295,0.12533626714766988,49,45,0.9999982446632829
797,cg00033209,0.780241181167575,0.7458217857446199,0.034419395422955135,0.25435629517240566,1.1314981243465818,0.263839478318987,49,45,0.9999982446632829
796,cg00033165,0.8226846747554675,0.8369618761766666,-0.014277201421199148,-0.14695541540588736,-1.5517503519747298,0.12772730417501668,49,45,0.9999982446632829
795,cg00033155,0.7488387902455198,0.7847634846533909,-0.03592469440787105,-0.27647209024797215,-1.7882772126578967,0.08046528599223858,49,45,0.9999982446632829
794,cg00033127,0.07706299249897912,0.08238953119475925,-0.005326538695780134,-0.09494314979519224,-0.9027422695665175,0.3714697113147037,49,45,0.9999982446632829
793,cg00033102,0.4849631600057022,0.4957690036963826,-0.010805843690680383,-0.04911928429384219,-0.4462561508849053,0.6575522763511182,49,45,0.9999982446632829
792,cg00032959,0.845177466301604,0.8241263120099847,0.0210511542916193,0.1994101948221092,1.1639553508845408,0.25057640169917905,49,45,0.9999982446632829
791,cg00032912,0.22890913989865025,0.18033879660329122,0.04857034329535903,0.42294542032558863,1.8577655985989492,0.06975267552130954,49,45,0.9999982446632829
790,cg00032884,0.6914291411718485,0.6945322203386943,-0.0031030791668458235,0.015034725916529266,0.07760662403343196,0.9384850219208069,49,45,0.9999982446632829
789,cg00032879,0.7691686866711323,0.7601827295461727,0.008985957124959532,0.07333673934018128,0.4050537346589494,0.6873572124955789,49,45,0.9999982446632829
788,cg00032852,0.10735809651114878,0.11109051333389666,-0.003732416822747886,-0.04974310778338462,-0.5167280546741856,0.607876375903118,49,45,0.9999982446632829
787,cg00032805,0.1380870306224245,0.14296960156625488,-0.004882570943830378,-0.02609543306226862,-0.1526211392451366,0.8793793351343436,49,45,0.9999982446632829
786,cg00032789,0.07697565242422173,0.08830283609631422,-0.011327183672092483,-0.20327466956960422,-3.569953408181893,0.0008632258264509554,49,45,0.9999982446632829
785,cg00032756,0.1504188371438705,0.1442695227453579,0.006149314398512601,0.08993672958670174,0.6668520153354003,0.5082716641933085,49,45,0.9999982446632829
784,cg00032701,0.8192858498218225,0.8063578393272618,0.012928010494560715,0.11002764644750192,0.7895927180265027,0.4339065963068407,49,45,0.9999982446632829
815,cg00033877,0.8240341019289443,0.8087410623866873,0.015293039542257025,0.133499065507137,0.7347884983826105,0.46628040943630195,49,45,0.9999982446632829
814,cg00033834,0.7803157663470183,0.7707933459973687,0.009522420349649563,0.07538614266549028,0.8355191982517476,0.40783985220856483,49,45,0.9999982446632829
813,cg00033806,0.9307303628956665,0.9196068479008422,0.011123514994824224,0.22093430794171612,2.2921174048748796,0.026629496614973366,49,45,0.9999982446632829
812,cg00033773,0.8280428970440703,0.8338458199773368,-0.005802922933266452,-0.060217669822180166,-0.6996191251348826,0.487766173674416,49,45,0.9999982446632829
811,cg00033703,0.7872481279694246,0.7840595610172642,0.00318856695216041,0.0045117876067724645,0.04270099771527205,0.9661287955319107,49,45,0.9999982446632829
810,cg00033668,0.08863506814105536,0.09719908541937537,-0.008564017278320013,-0.10690968302812388,-0.5198330178224987,0.6057278729947311,49,45,0.9999982446632829
809,cg00033666,0.3436724204346865,0.3028902452285063,0.04078217520618016,0.2800421732744659,1.2611941579652477,0.2137381763349241,49,45,0.9999982446632829
808,cg00033643,0.0799512927925882,0.08284290856054796,-0.0028916157679597654,-0.06232312723451152,-0.6684161308667196,0.5072823322112051,49,45,0.9999982446632829
807,cg00033584,0.6523054755685975,0.6498980868049224,0.002407388763675078,0.015659560279546784,0.14303445121505676,0.8869015345517751,49,45,0.9999982446632829
806,cg00033551,0.8280635161028187,0.8222724821067098,0.0057910339961089186,0.048399903945070516,0.20875470676928884,0.8355818093055457,49,45,0.9999982446632829
805,cg00033533,0.09888334911084383,0.0941640159027873,0.0047193332080565226,0.08385108765534398,1.0799838850392982,0.28590383787862733,49,45,0.9999982446632829
804,cg00033516,0.10935663030183951,0.09844514383259718,0.010911486469242324,0.16745673832541008,1.795611729976047,0.07927290723889889,49,45,0.9999982446632829
803,cg00033490,0.8630751132947858,0.8629865366407821,8.857665400374692e-05,0.0034092155593190556,0.040433696038940516,0.9679262305565942,49,45,0.9999982446632829
802,cg00033457,0.10081740332555628,0.08066152333612105,0.02015587998943523,0.3347282247876904,1.9004333565082752,0.06379403223930748,49,45,0.9999982446632829
801,cg00033334,0.8602205412921721,0.8680665709359259,-0.007846029643753805,-0.09647294177244649,-1.2217745615474807,0.22815473879503204,49,45,0.9999982446632829
800,cg00033304,0.8204791408157914,0.8668310752869145,-0.04635193447112307,-0.41976315345451626,-1.8572070237038212,0.06983371322558563,49,45,0.9999982446632829
831,cg00034555,0.06665887318955378,0.06625553101555519,0.0004033421739985943,0.012869500740952501,0.15314873788661879,0.8789656745166665,49,45,0.9999982446632829
830,cg00034468,0.302558200517714,0.31117759457794264,-0.008619394060228658,-0.051892323847514646,-0.4903957872460083,0.6262365921047226,49,45,0.9999982446632829
829,cg00034433,0.08395418783339398,0.08411842333556205,-0.0001642355021680697,0.027140668577963357,0.24481834617303805,0.8077100527111691,49,45,0.9999982446632829
828,cg00034416,0.056766336970386674,0.05743730071675053,-0.0006709637463638563,-0.017859539906524977,-0.22615917979882788,0.82210174244196,49,45,0.9999982446632829
827,cg00034407,0.8203685606153442,0.8159808932274365,0.0043876673879077455,0.04730476907897856,0.4260244180291622,0.6721209589375975,49,45,0.9999982446632829
826,cg00034376,0.09346917392793949,0.09799699858189254,-0.004527824653953044,-0.0650093142290967,-0.8198556432406657,0.41661989046942965,49,45,0.9999982446632829
825,cg00034336,0.206496732420299,0.1675456453484016,0.0389510870718974,0.4245509955651021,1.5534473483236608,0.12732182488173532,49,45,0.9999982446632829
824,cg00034154,0.7324321660166837,0.7414942131520096,-0.009062047135325879,-0.06720101268894335,-0.6442455711329703,0.5226867013650907,49,45,0.9999982446632829
823,cg00034130,0.131431924612242,0.13250549046533394,-0.001073565853091929,-0.013303570240288904,-0.1795120271315701,0.8583415523513129,49,45,0.9999982446632829
822,cg00034101,0.8247199032117317,0.8188752525159978,0.005844650695733922,0.07095638697586472,0.38496508795213685,0.7020768444191627,49,45,0.9999982446632829
821,cg00034076,0.19239777433133623,0.21518792866848946,-0.02279015433715323,-0.19475455322993293,-1.3234629101914963,0.19236635699421606,49,45,0.9999982446632829
820,cg00034039,0.11724264139662524,0.12030349980138702,-0.0030608584047617793,-0.045616716133910946,-0.4439772837797405,0.6591866966925749,49,45,0.9999982446632829
819,cg00034019,0.0764223365574732,0.06854154402319038,0.007880792534282824,0.1669846661750027,1.337216985655001,0.18787226712508193,49,45,0.9999982446632829
818,cg00034003,0.7813475313930922,0.7482975706180436,0.033049960775048626,0.2480286248972191,1.9797999131045685,0.05386176474071639,49,45,0.9999982446632829
817,cg00033915,0.8479960832445408,0.8441130025553152,0.0038830806892256042,0.033471567337865396,0.2754536933464417,0.7842286273351426,49,45,0.9999982446632829
816,cg00033909,0.613227505621989,0.6247748997067516,-0.011547394084762574,-0.06319098971339888,-0.3562572360594184,0.7233128644911522,49,45,0.9999982446632829
847,cg00035249,0.05934232760931358,0.059442609775013464,-0.00010028216569988452,0.007390549761015591,0.09224108545135233,0.9269159219558015,49,45,0.9999982446632829
846,cg00035237,0.07169920097310488,0.06559337892893029,0.006105822044174591,0.1382360531829688,2.589676926416835,0.012897498703311312,49,45,0.9999982446632829
845,cg00035220,0.7054533141871484,0.7078934825083246,-0.002440168321176217,-0.032713634613745365,-0.1713898358558422,0.8646856358299602,49,45,0.9999982446632829
844,cg00035197,0.8193769401875229,0.7996492041601975,0.01972773602732547,0.1672193715030957,0.7953340515168442,0.430594481868035,49,45,0.9999982446632829
843,cg00035074,0.8532134693672375,0.8494320497951782,0.0037814195720593524,0.045688080342319706,0.5166857916294615,0.6079056443572913,49,45,0.9999982446632829
842,cg00035000,0.121898566092012,0.12832818269603558,-0.00642961660402358,-0.06740035888602557,-0.5550286773614511,0.5816236636784801,49,45,0.9999982446632829
841,cg00034852,0.12449943423998025,0.1310304300102297,-0.006530995770249459,-0.06855443198247554,-1.0193273611197138,0.31349667260907105,49,45,0.9999982446632829
840,cg00034769,0.46670034089671203,0.43253410004270526,0.03416624085400677,0.18725687435482688,1.060859967292997,0.29441429059964247,49,45,0.9999982446632829
839,cg00034755,0.6108082225069096,0.5931545334759158,0.017653689030993736,0.09220267597639557,0.41817751813984905,0.6778062680339327,49,45,0.9999982446632829
838,cg00034731,0.7402675571424403,0.7293216018707451,0.010945955271695174,0.08776413756158803,0.6567553493556931,0.5146830814492004,49,45,0.9999982446632829
837,cg00034639,0.6810607031766313,0.671388815680805,0.009671887495826259,0.0589382310008015,0.5329811876180335,0.5966690963304142,49,45,0.9999982446632829
836,cg00034611,0.8064259656491568,0.8126793040101241,-0.006253338360967309,-0.05943598544396416,-0.6865900319008839,0.4958640469667509,49,45,0.9999982446632829
835,cg00034604,0.7967954784023218,0.7920676653699917,0.004727813032330053,0.042642779952635594,0.4607574216595272,0.6471917509703343,49,45,0.9999982446632829
834,cg00034574,0.8568404938644307,0.8410880833203611,0.015752410544069617,0.17080687440642467,2.657272168244461,0.010864105553797706,49,45,0.9999982446632829
833,cg00034559,0.7224433656872215,0.7311891318757991,-0.008745766188577697,-0.062040564569768614,-0.3062910579074773,0.7607957275060757,49,45,0.9999982446632829
832,cg00034556,0.3187158107754335,0.3261859298608066,-0.007470119085373095,-0.03767705535373506,-0.2815833611095379,0.7795538638738837,49,45,0.9999982446632829
863,cg00035864,0.349660862808997,0.3642302846926722,-0.014569421883675215,-0.13834227703955354,-0.7033467301212627,0.48546302380783457,49,45,0.9999982446632829
862,cg00035847,0.207260127391355,0.22984135394589703,-0.022581226554542033,-0.17119626595766824,-0.44578596019966804,0.6578893623800885,49,45,0.9999982446632829
861,cg00035812,0.09237619225597576,0.08934973856628135,0.003026453689694411,0.059560743198630466,0.7749790210369168,0.44240545662397485,49,45,0.9999982446632829
860,cg00035673,0.8707264158262312,0.8702036434845399,0.000522772341691291,0.004172575142148136,0.047611803209038,0.9622363083931315,49,45,0.9999982446632829
859,cg00035636,0.48436143048795255,0.4816673559034055,0.002694074584547068,0.020625926676166372,0.04518532740580555,0.9641595130929619,49,45,0.9999982446632829
858,cg00035630,0.8338904566187639,0.83731316189089,-0.00342270527212607,-0.010510050808500407,-0.08368533181269996,0.9336777958738619,49,45,0.9999982446632829
857,cg00035623,0.08010068387889399,0.0832119762094649,-0.0031112923305709056,-0.05239752650572467,-0.6112595730326099,0.5441034119186511,49,45,0.9999982446632829
856,cg00035608,0.1062501622430395,0.10297022679632946,0.0032799354467100417,0.05785501250505496,0.7744666429414436,0.4427052152465523,49,45,0.9999982446632829
855,cg00035453,0.128609088494173,0.1326496891093288,-0.0040406006151558205,-0.032570514220849014,-0.3621595609875917,0.7189280647343755,49,45,0.9999982446632829
854,cg00035452,0.8218458871501407,0.8223963086733203,-0.0005504215231795229,-0.00492348745004529,-0.060414993332275194,0.9520926383889189,49,45,0.9999982446632829
853,cg00035449,0.6252213149684952,0.531594842819035,0.09362647214946018,0.5587472332782684,0.5517000068808385,0.5838833994498572,49,45,0.9999982446632829
852,cg00035398,0.13293677223525524,0.1495026304778083,-0.01656585824255305,-0.18563782476024118,-1.5589803180024022,0.1260069655592694,49,45,0.9999982446632829
851,cg00035347,0.5963170986647555,0.634076038829952,-0.03775894016519654,-0.24550728969168734,-1.6203723493688533,0.11213986580647635,49,45,0.9999982446632829
850,cg00035326,0.164940514301401,0.15876837892623386,0.006172135375167143,0.05145751685752446,0.5468929979556384,0.5871541739241252,49,45,0.9999982446632829
849,cg00035316,0.22296390931146226,0.18158471727768005,0.04137919203378221,0.3587553381967452,3.557682411586143,0.0008952246549891901,49,45,0.9999982446632829
848,cg00035268,0.8824561977974569,0.8792518309659548,0.003204366831502048,0.05107186665905221,0.7367821113870494,0.4650789368579624,49,45,0.9999982446632829
879,cg00036328,0.09534701021645056,0.09740153113360464,-0.002054520917154079,-0.03652647936134141,-0.5168404730161186,0.6077985259165841,49,45,0.9999982446632829
878,cg00036324,0.8014426852903823,0.7853565439179954,0.016086141372386953,0.12297510746616662,0.7289171951566991,0.46982914159769623,49,45,0.9999982446632829
877,cg00036299,0.2574132388071395,0.2760380312951553,-0.018624792488015796,-0.12418754784361155,-1.00774294191878,0.31896611897722577,49,45,0.9999982446632829
876,cg00036263,0.9375612596136594,0.9362597438196207,0.001301515794038699,0.014111984299172197,0.0941881449468534,0.9253778447407197,49,45,0.9999982446632829
875,cg00036258,0.8630433813162075,0.8676502438836345,-0.004606862567427039,-0.06986615998375366,-0.6191063878905828,0.5389681108155173,49,45,0.9999982446632829
874,cg00036137,0.8580425152112757,0.8430149059348407,0.015027609276434983,0.13048481314210209,0.9167296094636587,0.3641714044002817,49,45,0.9999982446632829
873,cg00036119,0.45862964880069124,0.48647397152015515,-0.02784432271946391,-0.1793752416749376,-0.6089375461990172,0.5456278569753971,49,45,0.9999982446632829
872,cg00036115,0.1735579937688475,0.17075434868633124,0.002803645082516265,0.028158634142659393,0.2614140071129457,0.7949660417741796,49,45,0.9999982446632829
871,cg00036110,0.32805758823197223,0.3248845537245979,0.0031730345073743282,0.014607653085479212,0.1147517618909153,0.9091523862093401,49,45,0.9999982446632829
870,cg00036011,0.0982145919213459,0.10093070525739962,-0.0027161133360537187,-0.03838274257671884,-0.47257047962275067,0.6388036374315226,49,45,0.9999982446632829
869,cg00035980,0.7921295972397933,0.8070515792810261,-0.01492198204123285,-0.12880356580399488,-1.0866267986225817,0.28298823152686015,49,45,0.9999982446632829
868,cg00035969,0.09157680284513015,0.10120401311295987,-0.009627210267829728,-0.1489549121105234,-1.3764626141553726,0.17548925763622866,49,45,0.9999982446632829
867,cg00035945,0.10441326838192089,0.10835345529391077,-0.003940186911989885,-0.046684715933421383,-0.5232440639720548,0.6033716327428142,49,45,0.9999982446632829
866,cg00035937,0.7213453955628333,0.7096238514922412,0.011721544070592116,0.06219456215747474,0.4407211511127702,0.6615249393276658,49,45,0.9999982446632829
865,cg00035923,0.7679136201622183,0.7719575472222868,-0.0040439270600685084,-0.036257926277000856,-0.48699680727983913,0.6286244237570316,49,45,0.9999982446632829
864,cg00035889,0.8593159456654987,0.8634774388963149,-0.00416149323081616,-0.05038054380591066,-0.4188720161754701,0.6773023120588985,49,45,0.9999982446632829
895,cg00036976,0.27727573200264677,0.2502460668080317,0.027029665194615082,0.19404538614103742,0.9727473225408618,0.3358789426437013,49,45,0.9999982446632829
894,cg00036871,0.618709864367217,0.6012374189960029,0.017472445371214063,0.10032194293846461,1.0873539163436563,0.2826703649481061,49,45,0.9999982446632829
893,cg00036788,0.25090232373940874,0.2679349395775555,-0.017032615838146747,-0.1480199630515209,-0.7244414009302355,0.4725447324092907,49,45,0.9999982446632829
892,cg00036732,0.6407784832260398,0.6128345697034331,0.027943913522606723,0.14981802415025586,0.7908134202797059,0.43320111473921785,49,45,0.9999982446632829
891,cg00036723,0.5991832672356973,0.508299540336151,0.09088372689954627,0.587561078208675,2.1120985407356403,0.04026150226788405,49,45,0.9999982446632829
890,cg00036664,0.12591309407010876,0.12759614860201512,-0.0016830545319063694,-0.0011147801026926488,-0.007322196668610173,0.9941901497920048,49,45,0.9999982446632829
889,cg00036614,0.8427844036205522,0.8242418921943675,0.018542511426184682,0.16588023556887668,0.983351394083237,0.3306922475858982,49,45,0.9999982446632829
888,cg00036599,0.797905637745871,0.8034565375362784,-0.00555089979040746,-0.04631323636683713,-0.39456859961027285,0.6950251862415375,49,45,0.9999982446632829
887,cg00036588,0.8535906038335603,0.8526379097244527,0.000952694109107588,-0.0011177820111422075,-0.01181790897954463,0.9906231316221519,49,45,0.9999982446632829
886,cg00036585,0.7705271912172392,0.769164373862792,0.00136281735444721,0.0028372883243891075,0.02270408182051515,0.9819866985462674,49,45,0.9999982446632829
885,cg00036570,0.7840632328889436,0.7875848262907803,-0.0035215934018366646,-0.03156623383936352,-0.2348235405084444,0.8154109570292073,49,45,0.9999982446632829
884,cg00036440,0.10056937416809682,0.10092486898792645,-0.0003554948198296326,-0.0017631452792863363,-0.02234405107194534,0.9822722961046626,49,45,0.9999982446632829
883,cg00036408,0.191206970967517,0.18416270606056587,0.00704426490695112,0.07543348000127774,0.44145001408685824,0.6610012421341426,49,45,0.9999982446632829
882,cg00036386,0.07933679070888372,0.07662196094102854,0.002714829767855184,0.05685925328162956,0.6922347638576276,0.4923466409228999,49,45,0.9999982446632829
881,cg00036369,0.8108265741494728,0.8200652279402966,-0.009238653790823781,-0.10272679917261388,-0.9479019293615789,0.3482422293922537,49,45,0.9999982446632829
880,cg00036347,0.2513167188641035,0.2858280927782109,-0.03451137391410741,-0.21859754555505367,-1.1132324944953278,0.2715199220274425,49,45,0.9999982446632829
911,cg00037763,0.8361023660217498,0.8359461609352953,0.00015620508645453057,0.007402086025981061,0.08912415089925303,0.9293787258299465,49,45,0.9999982446632829
910,cg00037681,0.17085557620689776,0.16472380971302822,0.006131766493869539,0.07514857134658058,0.5800129321479245,0.5647989359098675,49,45,0.9999982446632829
909,cg00037457,0.34037574789304126,0.34710756432057593,-0.006731816427534676,-0.035806228066771514,-0.18427855650374914,0.8546228800177501,49,45,0.9999982446632829
908,cg00037450,0.083711232701937,0.08267944646865857,0.0010317862332784311,0.029219078901387294,0.4055047632252018,0.6870281043491324,49,45,0.9999982446632829
907,cg00037441,0.204438880412033,0.20153684329093255,0.002902037121100459,0.016298283461571587,0.08553293606462416,0.9322171414037704,49,45,0.9999982446632829
906,cg00037406,0.84025993161933,0.8228860512826089,0.017373880336721048,0.18310821101991184,1.633134432266752,0.10941926454491084,49,45,0.9999982446632829
905,cg00037400,0.1272526435756825,0.13773035382336182,-0.010477710247679323,-0.12713050102905668,-0.9514513391395804,0.34645792341489745,49,45,0.9999982446632829
